server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
kqueue-nobuf,pipe,PING,50,1,3,4,169348.02,0.175
kqueue-nobuf,pipe,PING,50,1,3,5,166251.05,0.183
kqueue-nobuf,pipe,PING,50,8,3,1,1176470.62,0.199
kqueue-nobuf,pipe,PING,50,8,3,2,1098901.12,0.207
kqueue-nobuf,pipe,PING,50,8,3,3,1041666.69,0.207
kqueue-nobuf,pipe,PING,50,8,3,4,1183432.00,0.199
kqueue-nobuf,pipe,PING,50,8,3,5,1307189.62,0.191
kqueue-nobuf,pipe,PING,50,16,3,1,2666666.50,0.175
kqueue-nobuf,pipe,PING,50,16,3,2,2173913.00,0.215
kqueue-nobuf,pipe,PING,50,16,3,3,2150537.50,0.215
kqueue-nobuf,pipe,PING,50,16,3,4,2298850.75,0.207
kqueue-nobuf,pipe,PING,50,16,3,5,2597402.50,0.183
kqueue-nobuf,pipe,PING,50,64,3,1,5263158.00,0.519
kqueue-nobuf,pipe,PING,50,64,3,2,5405405.50,0.511
kqueue-nobuf,pipe,PING,50,64,3,3,5263158.00,0.511
kqueue-nobuf,pipe,PING,50,64,3,4,5405405.50,0.503
kqueue-nobuf,pipe,PING,50,64,3,5,6060606.00,0.439
kqueue-nobuf,size,SET,50,1,8,1,192307.69,0.119
kqueue-nobuf,size,SET,50,1,8,2,191082.80,0.119
kqueue-nobuf,size,SET,50,1,8,3,163934.42,0.183
kqueue-nobuf,size,SET,50,1,8,4,176470.59,0.175
kqueue-nobuf,size,SET,50,1,8,5,162162.16,0.183
kqueue-nobuf,size,SET,50,1,32,1,198675.50,0.111
kqueue-nobuf,size,SET,50,1,32,2,193548.39,0.119
kqueue-nobuf,size,SET,50,1,32,3,164835.17,0.183
kqueue-nobuf,size,SET,50,1,32,4,192307.69,0.119
kqueue-nobuf,size,SET,50,1,32,5,197368.42,0.111
kqueue-nobuf,size,SET,50,1,128,1,185185.19,0.143
kqueue-nobuf,size,SET,50,1,128,2,187500.00,0.127
kqueue-nobuf,size,SET,50,1,128,3,185185.19,0.127
kqueue-nobuf,size,SET,50,1,128,4,196078.44,0.119
kqueue-nobuf,size,SET,50,1,128,5,180722.91,0.159
kqueue-nobuf,size,SET,50,1,512,1,185185.19,0.127
kqueue-nobuf,size,SET,50,1,512,2,179640.72,0.175
kqueue-nobuf,size,SET,50,1,512,3,154639.17,0.191
kqueue-nobuf,size,SET,50,1,512,4,186335.41,0.119
kqueue-nobuf,size,SET,50,1,512,5,154639.17,0.191
kqueue-nobuf,size,SET,50,1,2048,1,170454.55,0.183
kqueue-nobuf,size,SET,50,1,2048,2,145631.06,0.199
kqueue-nobuf,size,SET,50,1,2048,3,157068.06,0.191
kqueue-nobuf,size,SET,50,1,2048,4,138248.86,0.199
kqueue-nobuf,size,SET,50,1,2048,5,119047.62,0.207
kqueue-nobuf,size,SET,50,1,8192,1,126050.41,0.215
kqueue-nobuf,size,SET,50,1,8192,2,127659.58,0.207
kqueue-nobuf,size,SET,50,1,8192,3,125000.00,0.215
kqueue-nobuf,size,SET,50,1,8192,4,127659.58,0.215
kqueue-nobuf,size,SET,50,1,8192,5,129310.35,0.215
kqueue-nobuf,size,SET,50,1,32768,1,110701.11,0.263
kqueue-nobuf,size,SET,50,1,32768,2,111524.16,0.263
kqueue-nobuf,size,SET,50,1,32768,3,94043.88,0.279
kqueue-nobuf,size,SET,50,1,32768,4,105263.16,0.271
kqueue-nobuf,size,SET,50,1,32768,5,107526.88,0.271
kqueue-nobuf,cmd,PING,50,1,3,1,136239.78,0.191
kqueue-nobuf,cmd,PING,50,1,3,2,155279.50,0.183
kqueue-nobuf,cmd,PING,50,1,3,3,168918.92,0.175
kqueue-nobuf,cmd,PING,50,1,3,4,207468.88,0.111
kqueue-nobuf,cmd,PING,50,1,3,5,229357.80,0.103
kqueue-nobuf,cmd,SET,50,1,32,1,203252.03,0.111
kqueue-nobuf,cmd,SET,50,1,32,2,200803.22,0.111
kqueue-nobuf,cmd,SET,50,1,32,3,190839.70,0.119
kqueue-nobuf,cmd,SET,50,1,32,4,196850.39,0.111
kqueue-nobuf,cmd,SET,50,1,32,5,164473.69,0.183
kqueue-nobuf,cmd,GET,50,1,32,1,168918.92,0.183
kqueue-nobuf,cmd,GET,50,1,32,2,193798.45,0.119
kqueue-nobuf,cmd,GET,50,1,32,3,183150.19,0.167
kqueue-nobuf,cmd,GET,50,1,32,4,170068.03,0.183
kqueue-nobuf,cmd,GET,50,1,32,5,154798.75,0.183
kqueue-nobuf,cmd,INCR,50,1,3,1,158227.84,0.183
kqueue-nobuf,cmd,INCR,50,1,3,2,169491.53,0.183
kqueue-nobuf,cmd,INCR,50,1,3,3,187969.92,0.119
kqueue-nobuf,cmd,INCR,50,1,3,4,190114.06,0.119
kqueue-nobuf,cmd,INCR,50,1,3,5,224215.23,0.111
kqueue-nobuf,cmd,SADD,50,1,3,1,203252.03,0.111
kqueue-nobuf,cmd,SADD,50,1,3,2,203252.03,0.111
kqueue-nobuf,cmd,SADD,50,1,3,3,212765.95,0.111
kqueue-nobuf,cmd,SADD,50,1,3,4,206611.58,0.111
kqueue-nobuf,cmd,SADD,50,1,3,5,209205.03,0.111
kqueue-nobuf,cmd,ZADD,50,1,3,1,214592.28,0.111
kqueue-nobuf,cmd,ZADD,50,1,3,2,213675.22,0.111
kqueue-nobuf,cmd,ZADD,50,1,3,3,181159.42,0.175
kqueue-nobuf,cmd,ZADD,50,1,3,4,189393.94,0.119
kqueue-nobuf,cmd,ZADD,50,1,3,5,193050.19,0.119
kqueue-nobuf,cmd,GEOADD,50,1,3,1,211864.41,0.111
kqueue-nobuf,cmd,GEOADD,50,1,3,2,177935.95,0.183
kqueue-nobuf,cmd,GEOADD,50,1,3,3,187265.92,0.119
kqueue-nobuf,cmd,GEOADD,50,1,3,4,160771.70,0.191
kqueue-nobuf,cmd,GEOADD,50,1,3,5,174825.17,0.183
kqueue,conc,PING,1,1,3,1,53248.14,0.015
kqueue,conc,PING,1,1,3,2,55187.64,0.015
kqueue,conc,PING,1,1,3,3,56497.18,0.015
kqueue,conc,PING,1,1,3,4,55005.50,0.015
kqueue,conc,PING,1,1,3,5,52465.90,0.015
kqueue,conc,PING,10,1,3,1,165562.92,0.039
kqueue,conc,PING,10,1,3,2,145772.59,0.047
kqueue,conc,PING,10,1,3,3,136986.30,0.047
kqueue,conc,PING,10,1,3,4,186567.16,0.031
kqueue,conc,PING,10,1,3,5,149700.61,0.047
kqueue,conc,PING,50,1,3,1,138504.16,0.199
kqueue,conc,PING,50,1,3,2,148367.95,0.191
kqueue,conc,PING,50,1,3,3,153374.23,0.191
kqueue,conc,PING,50,1,3,4,172413.80,0.175
kqueue,conc,PING,50,1,3,5,160771.70,0.183
kqueue,conc,PING,200,1,3,1,147929.00,0.727
kqueue,conc,PING,200,1,3,2,175438.59,0.623
kqueue,conc,PING,200,1,3,3,166666.66,0.711
kqueue,conc,PING,200,1,3,4,187265.92,0.439
kqueue,conc,PING,200,1,3,5,147492.62,0.727
kqueue,conc,PING,1000,1,3,1,147929.00,3.535
kqueue,conc,PING,1000,1,3,2,200000.00,2.039
kqueue,conc,PING,1000,1,3,3,156250.00,3.527
kqueue,conc,PING,1000,1,3,4,185873.61,2.495
kqueue,conc,PING,1000,1,3,5,144927.53,3.695
kqueue,pipe,PING,50,1,3,1,194552.53,0.119
kqueue,pipe,PING,50,1,3,2,184842.88,0.135
kqueue,pipe,PING,50,1,3,3,180995.47,0.175
kqueue,pipe,PING,50,1,3,4,188146.77,0.119
kqueue,pipe,PING,50,1,3,5,166527.89,0.183
kqueue,pipe,PING,50,8,3,1,1282051.25,0.199
kqueue,pipe,PING,50,8,3,2,1156069.38,0.199
kqueue,pipe,PING,50,8,3,3,1156069.38,0.199
kqueue,pipe,PING,50,8,3,4,1190476.25,0.207
kqueue,pipe,PING,50,8,3,5,1242236.00,0.199
kqueue,pipe,PING,50,16,3,1,2564102.50,0.199
kqueue,pipe,PING,50,16,3,2,2380952.50,0.207
kqueue,pipe,PING,50,16,3,3,2197802.25,0.215
kqueue,pipe,PING,50,16,3,4,2040816.38,0.223
kqueue,pipe,PING,50,16,3,5,2197802.25,0.215
kqueue,pipe,PING,50,64,3,1,5555556.00,0.503
kqueue,pipe,PING,50,64,3,2,5128205.00,0.535
kqueue,pipe,PING,50,64,3,3,5128205.00,0.551
kqueue,pipe,PING,50,64,3,4,5263158.00,0.519
kqueue,pipe,PING,50,64,3,5,5882352.50,0.463
kqueue,size,SET,50,1,8,1,135135.14,0.199
kqueue,size,SET,50,1,8,2,157894.73,0.191
kqueue,size,SET,50,1,8,3,150753.77,0.191
kqueue,size,SET,50,1,8,4,223880.59,0.111
kqueue,size,SET,50,1,8,5,204081.64,0.111
kqueue,size,SET,50,1,32,1,199999.98,0.111
kqueue,size,SET,50,1,32,2,186335.41,0.119
kqueue,size,SET,50,1,32,3,156250.00,0.191
kqueue,size,SET,50,1,32,4,178571.44,0.175
kqueue,size,SET,50,1,32,5,182926.83,0.135
kqueue,size,SET,50,1,128,1,188679.25,0.119
kqueue,size,SET,50,1,128,2,157068.06,0.191
kqueue,size,SET,50,1,128,3,153846.16,0.191
kqueue,size,SET,50,1,128,4,189873.41,0.119
kqueue,size,SET,50,1,128,5,197368.42,0.111
kqueue,size,SET,50,1,512,1,163043.48,0.191
kqueue,size,SET,50,1,512,2,147783.25,0.199
kqueue,size,SET,50,1,512,3,149253.73,0.191
kqueue,size,SET,50,1,512,4,147058.83,0.199
kqueue,size,SET,50,1,512,5,156250.00,0.191
kqueue,size,SET,50,1,2048,1,126582.27,0.207
kqueue,size,SET,50,1,2048,2,129310.35,0.207
kqueue,size,SET,50,1,2048,3,136986.30,0.207
kqueue,size,SET,50,1,2048,4,132158.59,0.207
kqueue,size,SET,50,1,2048,5,127659.58,0.207
kqueue,size,SET,50,1,8192,1,127659.58,0.215
