server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
kqueue,cmd,PING,50,1,3,3,212765.95,0.119
kqueue,cmd,PING,50,1,3,4,159744.41,0.183
kqueue,cmd,PING,50,1,3,5,151975.69,0.183
kqueue,cmd,SET,50,1,32,1,161290.33,0.183
kqueue,cmd,SET,50,1,32,2,151975.69,0.183
kqueue,cmd,SET,50,1,32,3,167224.08,0.183
kqueue,cmd,SET,50,1,32,4,160256.41,0.183
kqueue,cmd,SET,50,1,32,5,164473.69,0.183
kqueue,cmd,GET,50,1,32,1,158730.16,0.183
kqueue,cmd,GET,50,1,32,2,159235.66,0.183
kqueue,cmd,GET,50,1,32,3,184501.84,0.143
kqueue,cmd,GET,50,1,32,4,169491.53,0.175
kqueue,cmd,GET,50,1,32,5,194552.53,0.127
kqueue,cmd,INCR,50,1,3,1,168918.92,0.183
kqueue,cmd,INCR,50,1,3,2,159744.41,0.183
kqueue,cmd,INCR,50,1,3,3,154798.75,0.183
kqueue,cmd,INCR,50,1,3,4,151515.14,0.183
kqueue,cmd,INCR,50,1,3,5,170648.45,0.175
kqueue,cmd,SADD,50,1,3,1,158730.16,0.183
kqueue,cmd,SADD,50,1,3,2,154320.98,0.183
kqueue,cmd,SADD,50,1,3,3,154320.98,0.183
kqueue,cmd,SADD,50,1,3,4,178571.42,0.175
kqueue,cmd,SADD,50,1,3,5,176678.45,0.175
kqueue,cmd,ZADD,50,1,3,1,154798.75,0.183
kqueue,cmd,ZADD,50,1,3,2,157232.70,0.183
kqueue,cmd,ZADD,50,1,3,3,185873.61,0.159
kqueue,cmd,ZADD,50,1,3,4,203252.03,0.119
kqueue,cmd,ZADD,50,1,3,5,155763.23,0.183
kqueue,cmd,GEOADD,50,1,3,1,142857.14,0.191
kqueue,cmd,GEOADD,50,1,3,2,161290.33,0.183
kqueue,cmd,GEOADD,50,1,3,3,147929.00,0.191
kqueue,cmd,GEOADD,50,1,3,4,174825.17,0.183
kqueue,cmd,GEOADD,50,1,3,5,166112.95,0.183
kqueue-wbuf,conc,PING,1,1,3,1,57142.86,0.015
kqueue-wbuf,conc,PING,1,1,3,2,58892.82,0.015
kqueue-wbuf,conc,PING,1,1,3,3,59241.71,0.015
kqueue-wbuf,conc,PING,1,1,3,4,59171.59,0.015
kqueue-wbuf,conc,PING,1,1,3,5,59311.98,0.015
kqueue-wbuf,conc,PING,10,1,3,1,200803.22,0.031
kqueue-wbuf,conc,PING,10,1,3,2,200803.22,0.031
kqueue-wbuf,conc,PING,10,1,3,3,200000.00,0.031
kqueue-wbuf,conc,PING,10,1,3,4,210970.47,0.031
kqueue-wbuf,conc,PING,10,1,3,5,200803.22,0.031
kqueue-wbuf,conc,PING,50,1,3,1,210970.47,0.119
kqueue-wbuf,conc,PING,50,1,3,2,202429.16,0.119
kqueue-wbuf,conc,PING,50,1,3,3,215517.25,0.111
kqueue-wbuf,conc,PING,50,1,3,4,209205.03,0.119
kqueue-wbuf,conc,PING,50,1,3,5,208333.34,0.119
kqueue-wbuf,conc,PING,200,1,3,1,210084.03,0.439
kqueue-wbuf,conc,PING,200,1,3,2,202429.16,0.439
kqueue-wbuf,conc,PING,200,1,3,3,205761.31,0.439
kqueue-wbuf,conc,PING,200,1,3,4,186567.16,0.471
kqueue-wbuf,conc,PING,200,1,3,5,188679.25,0.455
kqueue-wbuf,conc,PING,1000,1,3,1,204081.62,2.175
kqueue-wbuf,conc,PING,1000,1,3,2,197628.47,2.207
kqueue-wbuf,conc,PING,1000,1,3,3,202429.16,2.207
kqueue-wbuf,conc,PING,1000,1,3,4,188679.25,2.567
kqueue-wbuf,conc,PING,1000,1,3,5,201612.91,2.207
kqueue-wbuf,pipe,PING,50,1,3,1,191754.56,0.127
kqueue-wbuf,pipe,PING,50,1,3,2,204498.98,0.119
kqueue-wbuf,pipe,PING,50,1,3,3,211416.50,0.119
kqueue-wbuf,pipe,PING,50,1,3,4,205549.84,0.119
kqueue-wbuf,pipe,PING,50,1,3,5,209643.61,0.119
kqueue-wbuf,pipe,PING,50,8,3,1,1600000.00,0.119
kqueue-wbuf,pipe,PING,50,8,3,2,1538461.62,0.127
kqueue-wbuf,pipe,PING,50,8,3,3,1612903.25,0.119
kqueue-wbuf,pipe,PING,50,8,3,4,1626016.25,0.119
kqueue-wbuf,pipe,PING,50,8,3,5,1587301.50,0.119
kqueue-wbuf,pipe,PING,50,16,3,1,2702702.75,0.231
kqueue-wbuf,pipe,PING,50,16,3,2,2816901.25,0.231
kqueue-wbuf,pipe,PING,50,16,3,3,2739726.00,0.239
kqueue-wbuf,pipe,PING,50,16,3,4,2898550.75,0.231
kqueue-wbuf,pipe,PING,50,16,3,5,2941176.25,0.223
kqueue-wbuf,pipe,PING,50,64,3,1,4545454.50,0.655
kqueue-wbuf,pipe,PING,50,64,3,2,4545454.50,0.663
kqueue-wbuf,pipe,PING,50,64,3,3,4761905.00,0.647
kqueue-wbuf,pipe,PING,50,64,3,4,4761905.00,0.655
kqueue-wbuf,pipe,PING,50,64,3,5,4761905.00,0.647
kqueue-wbuf,size,SET,50,1,8,1,187500.00,0.119
kqueue-wbuf,size,SET,50,1,8,2,202702.70,0.119
kqueue-wbuf,size,SET,50,1,8,3,205479.45,0.119
kqueue-wbuf,size,SET,50,1,8,4,209790.20,0.119
kqueue-wbuf,size,SET,50,1,8,5,201342.28,0.119
kqueue-wbuf,size,SET,50,1,32,1,201342.28,0.119
kqueue-wbuf,size,SET,50,1,32,2,198675.50,0.119
kqueue-wbuf,size,SET,50,1,32,3,209790.20,0.119
kqueue-wbuf,size,SET,50,1,32,4,201342.28,0.119
kqueue-wbuf,size,SET,50,1,32,5,227272.73,0.111
kqueue-wbuf,size,SET,50,1,128,1,196078.44,0.127
kqueue-wbuf,size,SET,50,1,128,2,202702.70,0.119
kqueue-wbuf,size,SET,50,1,128,3,181818.17,0.143
kqueue-wbuf,size,SET,50,1,128,4,215827.34,0.111
kqueue-wbuf,size,SET,50,1,128,5,193548.39,0.127
kqueue-wbuf,size,SET,50,1,512,1,202702.70,0.119
kqueue-wbuf,size,SET,50,1,512,2,184049.08,0.127
kqueue-wbuf,size,SET,50,1,512,3,205479.45,0.119
kqueue-wbuf,size,SET,50,1,512,4,202702.70,0.119
kqueue-wbuf,size,SET,50,1,512,5,180722.91,0.127
kqueue-wbuf,size,SET,50,1,2048,1,162162.16,0.183
kqueue-wbuf,size,SET,50,1,2048,2,174418.59,0.167
kqueue-wbuf,size,SET,50,1,2048,3,166666.66,0.183
kqueue-wbuf,size,SET,50,1,2048,4,161290.31,0.183
kqueue-wbuf,size,SET,50,1,2048,5,164835.17,0.183
kqueue-wbuf,size,SET,50,1,8192,1,105263.16,0.447
kqueue-wbuf,size,SET,50,1,8192,2,107526.88,0.439
kqueue-wbuf,size,SET,50,1,8192,3,101694.92,0.463
kqueue-wbuf,size,SET,50,1,8192,4,107913.67,0.439
kqueue-wbuf,size,SET,50,1,8192,5,106761.57,0.447
kqueue-wbuf,size,SET,50,1,32768,1,25273.80,1.959
kqueue-wbuf,size,SET,50,1,32768,2,25146.69,1.967
kqueue-wbuf,size,SET,50,1,32768,3,24410.09,1.999
kqueue-wbuf,size,SET,50,1,32768,4,25041.74,1.983
kqueue-wbuf,size,SET,50,1,32768,5,24958.40,1.983
kqueue-wbuf,cmd,PING,50,1,3,1,202429.16,0.119
kqueue-wbuf,cmd,PING,50,1,3,2,193798.45,0.127
kqueue-wbuf,cmd,PING,50,1,3,3,221238.94,0.111
kqueue-wbuf,cmd,PING,50,1,3,4,204081.62,0.119
kqueue-wbuf,cmd,PING,50,1,3,5,207468.88,0.119
kqueue-wbuf,cmd,SET,50,1,32,1,204081.62,0.119
kqueue-wbuf,cmd,SET,50,1,32,2,204918.03,0.119
kqueue-wbuf,cmd,SET,50,1,32,3,207468.88,0.111
kqueue-wbuf,cmd,SET,50,1,32,4,220264.31,0.111
kqueue-wbuf,cmd,SET,50,1,32,5,208333.34,0.111
kqueue-wbuf,cmd,GET,50,1,32,1,200000.00,0.119
kqueue-wbuf,cmd,GET,50,1,32,2,210084.03,0.111
kqueue-wbuf,cmd,GET,50,1,32,3,222222.23,0.111
kqueue-wbuf,cmd,GET,50,1,32,4,217391.30,0.111
kqueue-wbuf,cmd,GET,50,1,32,5,210084.03,0.111
kqueue-wbuf,cmd,INCR,50,1,3,1,212765.95,0.111
kqueue-wbuf,cmd,INCR,50,1,3,2,214592.28,0.111
kqueue-wbuf,cmd,INCR,50,1,3,3,232558.14,0.103
kqueue-wbuf,cmd,INCR,50,1,3,4,208333.34,0.111
kqueue-wbuf,cmd,INCR,50,1,3,5,205761.31,0.111
kqueue-wbuf,cmd,SADD,50,1,3,1,216450.20,0.111
kqueue-wbuf,cmd,SADD,50,1,3,2,236966.83,0.103
kqueue-wbuf,cmd,SADD,50,1,3,3,201612.91,0.119
kqueue-wbuf,cmd,SADD,50,1,3,4,204918.03,0.111
kqueue-wbuf,cmd,SADD,50,1,3,5,218340.61,0.111
kqueue-wbuf,cmd,ZADD,50,1,3,1,209205.03,0.111
kqueue-wbuf,cmd,ZADD,50,1,3,2,210970.47,0.111
kqueue-wbuf,cmd,ZADD,50,1,3,3,216450.20,0.111
kqueue-wbuf,cmd,ZADD,50,1,3,4,219298.25,0.111
kqueue-wbuf,cmd,ZADD,50,1,3,5,219298.25,0.111
kqueue-wbuf,cmd,GEOADD,50,1,3,1,204081.62,0.111
kqueue-wbuf,cmd,GEOADD,50,1,3,2,216450.20,0.111
kqueue-wbuf,cmd,GEOADD,50,1,3,3,223214.28,0.111
kqueue-wbuf,cmd,GEOADD,50,1,3,4,209205.03,0.111
kqueue-wbuf,cmd,GEOADD,50,1,3,5,207468.88,0.111
net,conc,PING,1,1,3,1,57471.27,0.015
net,conc,PING,1,1,3,2,59880.24,0.015
net,conc,PING,1,1,3,3,58892.82,0.015
net,conc,PING,1,1,3,4,59880.24,0.015
net,conc,PING,1,1,3,5,57937.43,0.015
net,conc,PING,10,1,3,1,131578.95,0.055
net,conc,PING,10,1,3,2,130208.34,0.055
net,conc,PING,10,1,3,3,128205.13,0.055
net,conc,PING,10,1,3,4,129198.97,0.055
net,conc,PING,10,1,3,5,129198.97,0.055
net,conc,PING,50,1,3,1,133689.83,0.207
net,conc,PING,50,1,3,2,133333.33,0.207
net,conc,PING,50,1,3,3,135869.56,0.207
net,conc,PING,50,1,3,4,136239.78,0.199
net,conc,PING,50,1,3,5,134408.59,0.199
net,conc,PING,200,1,3,1,131233.59,0.783
net,conc,PING,200,1,3,2,127551.02,0.799
net,conc,PING,200,1,3,3,129533.68,0.799
net,conc,PING,200,1,3,4,124069.48,0.799
net,conc,PING,200,1,3,5,129870.13,0.783
net,conc,PING,1000,1,3,1,125944.58,4.119
net,conc,PING,1000,1,3,2,123456.79,4.399
net,conc,PING,1000,1,3,3,132626.00,4.047
net,conc,PING,1000,1,3,4,130208.34,4.079
net,conc,PING,1000,1,3,5,134408.59,4.023
net,pipe,PING,50,1,3,1,133868.81,0.199
net,pipe,PING,50,1,3,2,133958.47,0.199
net,pipe,PING,50,1,3,3,136147.05,0.199
net,pipe,PING,50,1,3,4,135961.94,0.199
net,pipe,PING,50,1,3,5,136705.39,0.199
net,pipe,PING,50,8,3,1,1047120.44,0.207
net,pipe,PING,50,8,3,2,1052631.62,0.207
net,pipe,PING,50,8,3,3,1052631.62,0.207
net,pipe,PING,50,8,3,4,1047120.44,0.207
net,pipe,PING,50,8,3,5,1047120.44,0.207
net,pipe,PING,50,16,3,1,2020202.00,0.215
net,pipe,PING,50,16,3,2,2040816.38,0.215
net,pipe,PING,50,16,3,3,1960784.38,0.223
net,pipe,PING,50,16,3,4,1980198.00,0.223
