server,suite,command,conns,pipeline,datasize,rep,rps,p50_ms
kqueue,size,SET,50,1,128,1,58479.53,0.463
kqueue,size,SET,50,1,128,2,65502.18,0.383
kqueue,size,SET,50,1,128,3,65217.39,0.383
kqueue,size,SET,50,1,128,4,62893.08,0.391
kqueue,size,SET,50,1,128,5,64516.13,0.391
kqueue,size,SET,50,1,512,1,65502.18,0.383
kqueue,size,SET,50,1,512,2,64102.57,0.391
kqueue,size,SET,50,1,512,3,65645.52,0.383
kqueue,size,SET,50,1,512,4,66079.30,0.383
kqueue,size,SET,50,1,512,5,65789.48,0.383
kqueue,size,SET,50,1,2048,1,58252.43,0.471
kqueue,size,SET,50,1,2048,2,60120.24,0.423
kqueue,size,SET,50,1,2048,3,60120.24,0.431
kqueue,size,SET,50,1,2048,4,60851.93,0.423
kqueue,size,SET,50,1,2048,5,61224.49,0.407
kqueue,size,SET,50,1,8192,1,35799.52,1.335
kqueue,size,SET,50,1,8192,2,35799.52,1.327
kqueue,size,SET,50,1,8192,3,35252.64,1.359
kqueue,size,SET,50,1,8192,4,35799.52,1.335
kqueue,size,SET,50,1,8192,5,34207.53,1.399
kqueue,size,SET,50,1,32768,1,7583.42,6.359
kqueue,size,SET,50,1,32768,2,7543.37,6.335
kqueue,size,SET,50,1,32768,3,7651.11,6.295
kqueue,size,SET,50,1,32768,4,7718.03,6.263
kqueue,size,SET,50,1,32768,5,7635.53,6.287
kqueue,cmd,PING,50,1,3,1,62578.22,0.391
kqueue,cmd,PING,50,1,3,2,63613.23,0.391
kqueue,cmd,PING,50,1,3,3,62500.00,0.391
kqueue,cmd,PING,50,1,3,4,65189.05,0.383
kqueue,cmd,PING,50,1,3,5,65616.80,0.383
kqueue,cmd,SET,50,1,32,1,62344.14,0.391
kqueue,cmd,SET,50,1,32,2,65274.15,0.383
kqueue,cmd,SET,50,1,32,3,65789.48,0.383
kqueue,cmd,SET,50,1,32,4,66755.67,0.383
kqueue,cmd,SET,50,1,32,5,64350.06,0.391
kqueue,cmd,GET,50,1,32,1,65104.17,0.383
kqueue,cmd,GET,50,1,32,2,63613.23,0.391
kqueue,cmd,GET,50,1,32,3,66934.41,0.375
kqueue,cmd,GET,50,1,32,4,64850.84,0.383
kqueue,cmd,GET,50,1,32,5,63051.70,0.391
kqueue,cmd,INCR,50,1,3,1,66489.37,0.383
kqueue,cmd,INCR,50,1,3,2,67385.45,0.375
kqueue,cmd,INCR,50,1,3,3,63211.12,0.391
kqueue,cmd,INCR,50,1,3,4,64432.99,0.383
kqueue,cmd,INCR,50,1,3,5,62111.80,0.391
kqueue,cmd,SADD,50,1,3,1,65616.80,0.383
kqueue,cmd,SADD,50,1,3,2,62972.29,0.391
kqueue,cmd,SADD,50,1,3,3,63938.62,0.383
kqueue,cmd,SADD,50,1,3,4,66489.37,0.383
kqueue,cmd,SADD,50,1,3,5,66666.66,0.383
kqueue,cmd,ZADD,50,1,3,1,66137.57,0.383
kqueue,cmd,ZADD,50,1,3,2,65359.48,0.383
kqueue,cmd,ZADD,50,1,3,3,64350.06,0.383
kqueue,cmd,ZADD,50,1,3,4,66137.57,0.383
kqueue,cmd,ZADD,50,1,3,5,63938.62,0.391
kqueue,cmd,GEOADD,50,1,3,1,65274.15,0.383
kqueue,cmd,GEOADD,50,1,3,2,64599.48,0.383
kqueue,cmd,GEOADD,50,1,3,3,64935.07,0.383
kqueue,cmd,GEOADD,50,1,3,4,66844.91,0.383
kqueue,cmd,GEOADD,50,1,3,5,63613.23,0.383
kqueue-wbuf,conc,PING,1,1,3,1,22371.37,0.039
kqueue-wbuf,conc,PING,1,1,3,2,23320.89,0.039
kqueue-wbuf,conc,PING,1,1,3,3,22133.69,0.039
kqueue-wbuf,conc,PING,1,1,3,4,22779.04,0.039
kqueue-wbuf,conc,PING,1,1,3,5,22421.53,0.039
kqueue-wbuf,conc,PING,10,1,3,1,64599.48,0.087
kqueue-wbuf,conc,PING,10,1,3,2,67567.57,0.087
kqueue-wbuf,conc,PING,10,1,3,3,67024.13,0.087
kqueue-wbuf,conc,PING,10,1,3,4,65530.80,0.087
kqueue-wbuf,conc,PING,10,1,3,5,65789.48,0.087
kqueue-wbuf,conc,PING,50,1,3,1,65530.80,0.383
kqueue-wbuf,conc,PING,50,1,3,2,71123.76,0.351
kqueue-wbuf,conc,PING,50,1,3,3,66050.20,0.383
kqueue-wbuf,conc,PING,50,1,3,4,66844.91,0.383
kqueue-wbuf,conc,PING,50,1,3,5,67114.09,0.367
